"baseMean"	"baseMeanA"	"baseMeanB"	"foldChange"	"log2FoldChange"	"pval"	"FDR"
"ABCC5.AS1"	1.49640872875206	1.38499968772269	1.64170254723736	0.760642494970465	-0.394709554327236	0.0203590739922738	0.0350564630939801
"ABCC6P2"	118.240830888072	125.073195880834	109.330419399816	0.996805428342448	-0.00461616996304241	0.965027138452055	0.985673103189296
"ABCC8"	20.0062855675031	15.2976076116169	26.1470959892349	0.51759772162608	-0.950096828032192	1.52157527205656e-09	8.53537602600408e-09
"ABCC9"	1997.08228400164	2275.33886083154	1634.19467458753	1.25768392596922	0.330769397788401	0.000150150974352138	0.000394486283962509
"ABCD1"	1723.96321666953	1651.12384020434	1818.95650487068	0.790740396518118	-0.338723965459672	3.10157066075526e-12	2.52051691671504e-11
"ABCD2"	122.266554899599	129.951927198786	112.243696094669	1.11355943292232	0.155178559736936	0.107164863152677	0.15345389455143
"ABCD3"	4166.88798790567	4653.25198450581	3532.59761445941	1.20705908757542	0.271496300173752	3.8161116612832e-08	1.73424565097996e-07
"ABCD4"	3094.94650627361	3232.56606987736	2915.47030120512	0.984890537353624	-0.0219647053362164	0.59422503747637	0.668359336757654
"ABCE1"	3535.86371802313	3871.66782077432	3097.92564853657	1.1388170958214	0.187536055965578	2.13333221312936e-07	8.73380981230136e-07
"ABCF1"	3985.79835409418	4206.4171284967	3698.07893862915	1.00983809027127	0.0141240008112896	0.712074538910512	0.774090147596969
"ABCF2"	3113.6403290185	3144.97831130353	3072.77097884955	0.905784881833424	-0.142759634861188	0.000200608221123543	0.000515650422772094
"ABCF3"	3177.45823692922	3186.47467118793	3165.69947704344	0.88899255281142	-0.169756761397035	1.84593721516808e-08	8.79388484695187e-08
"ABCG1"	4624.88399589618	4987.33512181939	4152.19427867834	1.05991393784304	0.0839471265925253	0.157055134355894	0.214458583776245
"ABCG2"	1340.2615068981	1635.39947866533	955.358069063428	1.52942006028939	0.612984702098456	3.98048466717138e-09	2.09239181082338e-08
"ABCG4"	36.5048279656288	35.6412381263799	37.6310764656631	0.805132618474489	-0.312701656682234	2.71496115506346e-05	8.06260681373811e-05
"ABCG5"	28.9264295190634	22.9151559952288	36.7660166492254	0.536946087612531	-0.897150854048449	3.97918719224674e-12	3.17865915985761e-11
"ABCG8"	17.2140524080375	11.0015676994181	25.3160485948545	0.368338781663062	-1.44089479114025	1.66164011478253e-07	6.90350344690642e-07
"ABHD1"	99.8206024180078	107.689889101823	89.5578921345069	1.02718353935142	0.0386939885246115	0.679912645499698	0.745657401645792
"ABHD10"	2670.60644810826	2703.49341712224	2627.71699082274	0.876208146549162	-0.190654466700546	0.00123796603253348	0.00276939981077631
