"baseMean"	"baseMeanA"	"baseMeanB"	"foldChange"	"log2FoldChange"	"pval"	"padj"
"AANAT"	20.6732460279757	23.6379159983357	18.3999831885123	0.781963513767557	-0.354826801593402	0.00136244420867979	0.00289491244670723
"AAR2"	2672.06606062315	2724.77242106533	2631.65164289894	0.965990459487156	-0.0499191543962273	0.043994081950699	0.068763784264876
"AARD"	43.2354127739513	52.2040009013514	48.2600192510197	1.31617241255787	0.396348487895113	0.00814232194302155	0.0148972236450997
"AARS"	8162.16743370051	8783.29199639432	7685.89877608723	0.875057474554846	-0.192550317334257	7.39207744910153e-06	2.2754460568679e-05
"AARS2"	1204.99640947044	1206.4200622783	1203.90477463191	0.99770349919448	-0.00331696048419074	0.92658308382546	0.94073125253992
"AARSD1"	272.380530594967	293.372859996102	256.283938792683	0.873948501580839	-0.194379825119038	0.000331285559712377	0.000784447049343502
"AASDH"	618.469906846415	568.513544142068	656.775669061408	1.15419438555168	0.20688621831165	2.06103170855344e-09	1.05137153227994e-08
"AASDHPPT"	2867.47940210492	2661.1161913674	3025.71550362451	1.13683531893515	0.185023281703416	1.7523133053485e-07	6.82490785599378e-07
"AASS"	569.837893901358	521.021811419535	607.269306970458	1.16498788359383	0.220314950270116	0.00270426710916722	0.00543885585736812
"AATBC"	40.5673031638317	44.4354328935389	37.6012814276251	0.845632018732673	-0.241898091401974	0.0138818489168385	0.0242809057439509
"AATF"	3407.88564163085	3461.86699395687	3366.49357995329	0.972536679473849	-0.0401754321436825	0.264704244859521	0.337949212194023
"AATK"	334.737767766131	319.209547367915	346.644565739322	1.08646204579553	0.119637776637028	0.12133164098215	0.170202657816669
"ABALON"	42.8302061218184	43.4007435384747	42.3927269012728	0.972963623612151	-0.0395422272040834	0.57324516235763	0.647735121193144
"ABAT"	1464.3610751589	1547.51987775962	1400.59619825305	0.905013390923636	-0.143988955866993	0.159870198307613	0.217896949911048
"ABCA1"	7011.5202405052	6266.09717831871	7583.09905497328	1.21015323361363	0.275189737894594	4.49743256957292e-05	0.000122531605118742
"ABCA10"	107.917920452354	116.884903898506	101.042176961841	0.86543665901452	-0.208499861742188	0.0410818339878191	0.0646281978044252
"ABCA11P"	57.5702420471135	64.1137210027447	52.5528041200041	0.821757407513464	-0.283215538732646	4.00968006027108e-05	0.000109981018153879
"ABCA12"	539.253716888266	509.418066755747	562.131229534048	1.10321145325461	0.141709339727272	0.286532407775932	0.361923324609819
"ABCA13"	19.7473910632242	29.0513970844879	12.6132239020431	0.433533573061438	-1.20578437407288	2.56032348851611e-10	1.47812687626682e-09
"ABCA17P"	152.032796688589	195.654046369765	118.584700643305	0.606275188955242	-0.721955311709071	1.67538088080541e-07	6.5439969954349e-07
"ABCA2"	4705.19815488537	4819.83144936768	4617.29912696077	0.958018628113518	-0.0618743862894658	0.240222279584082	0.311104456668499
"ABCA3"	4039.88923880615	4128.117574645	3972.2371226329	0.96225992727411	-0.0555014450318151	0.366344042403876	0.447326374521546
"ABCA4"	54.4771088817847	123.090684050527	77.6093258152999	0.857972051735758	-0.220997441893238	0.0561719848930421	0.0856086388930097
"ABCA5"	1710.09271595734	1693.78531609101	1722.59697663222	1.01711928977446	0.0244888912638533	0.697492596944025	0.756830588321386
"ABCA6"	240.157879379268	333.422722379909	205.198149975311	0.718035122695741	-0.477873679669602	0.000688178962585957	0.00153986780923281
"ABCA7"	778.401091595512	984.66314150883	620.242558623109	0.630258094063991	-0.665985353932072	3.34825158739242e-17	4.78833087025175e-16
"ABCA8"	428.153490351291	417.171118399669	436.574602413136	1.04646544790299	0.0655246776118419	0.60585500463325	0.677011587975505
"ABCA9"	139.786749348539	152.393901345748	130.119781209336	0.853910416361442	-0.227843370065284	0.0434242557466512	0.0679649522268509
"ABCA9.AS1"	1.75744369655879	2.03921984262163	1.54138212872969	0.760814112589684	-0.394384087418755	0.0252755555161779	0.0417541999777854
"ABCB1"	2281.3079124443	2172.14430670216	2365.01286808403	1.08872778985867	0.122643288020382	0.31577328718532	0.393827310525581
"ABCB10"	1324.65594648682	1160.67758880602	1450.39200166963	1.24909080004972	0.320878354463929	8.02152732824923e-16	9.59225430740873e-15
"ABCB11"	2.01703684240177	15.9952502025446	4.28495077598608	0.814069661052065	-0.296775841729638	0.127647687532452	0.178091036588087
"ABCB4"	358.676172383058	355.404138576471	361.185117033338	1.0160929154421	0.0230323337226662	0.850298471620636	0.878076330380234
"ABCB5"	23.7223035959555	253.118150880837	43.3125305396409	0.464291809882828	-1.10689626292882	4.5633826621861e-07	1.67766303495908e-06
"ABCB6"	681.014083748848	707.532720417906	660.680005454907	0.93387197253615	-0.0987033150246773	0.178103091650606	0.239297280334021
"ABCB7"	1425.95111825431	1267.51757723058	1547.43549423364	1.22079332383888	0.28781897763004	2.41834738280406e-12	1.85476102388807e-11
"ABCB8"	1640.95868049003	1966.57119937147	1391.28406353853	0.707670977012227	-0.49884934215536	2.50889582219489e-21	5.98634765797919e-20
"ABCB9"	328.859804057083	406.432665270271	269.378140158631	0.663171079395249	-0.592547001990391	1.02577919766049e-14	1.05538038482286e-13
"ABCC1"	4680.93917732498	4960.96185887342	4466.22213882317	0.900229414507257	-0.151635390116739	0.0056452371726353	0.0106571871532682
"ABCC10"	943.081273344057	1073.71254505457	842.915245212672	0.785098771157005	-0.349053927896527	2.92763904511061e-14	2.8439395409242e-13
