"baseMean"	"baseMeanA"	"baseMeanB"	"foldChange"	"log2FoldChange"	"pval"	"FDR"
"ABCB9"	326.380089275358	301.551365098181	391.231234514253	0.655712417461999	-0.608864878931601	1.18040945451612e-12	7.41433291770731e-12
"ABCC1"	4942.28861181908	5300.80584900258	4005.86299230995	1.1369001810892	0.185105592339821	0.00318959398581469	0.00592818336720518
"ABCC10"	1000.59909633704	976.992089874114	1062.25918784469	0.778957518882939	-0.360383443067764	5.57813156023574e-12	3.23393767926595e-11
"ABCC11"	24.2675694146534	27.596461913223	15.5727009482401	1.55697500181513	0.638745781252616	1.56508391748584e-05	4.12731458771857e-05
"ABCC12"	1.83747390758476	0.748391855576817	4.68209120760549	0.182139787861328	-2.456881985971	1.03755523558817e-15	9.2650796220384e-15
"ABCC13"	5.1647118860801	5.51527490874451	4.24906220001632	1.12653217203863	0.171888515329065	0.511441142651201	0.58065516177023
"ABCC2"	2360.17524825959	2689.68906436559	1499.50483305735	1.55658050967956	0.638380198015961	9.73351296462416e-06	2.64195351896941e-05
"ABCC3"	11937.028671779	12635.7199072053	10112.0888777553	1.05461937335556	0.0767224043785199	0.444421218063617	0.514746239181504
"ABCC4"	4335.65138049449	5125.13653306707	2273.56329541686	1.76991875764855	0.823683139614754	9.19480323626513e-20	1.24481919951123e-18
"ABCC5"	2136.33332671727	1948.3576881692	2627.31447217866	0.605418011244955	-0.723996498765133	1.79489426914508e-24	3.98437130027874e-23
"ABCC5.AS1"	1.52321552454528	1.29691997640994	2.1142859860928	0.532306442120741	-0.909671068621321	6.88723234691297e-07	2.17474657436304e-06
"ABCC6P2"	116.906812039393	133.015124312267	74.8328620729315	1.41388555751833	0.4996653504991	4.95622453807645e-05	0.000122030985179358
"ABCC8"	20.3829368598387	21.6437719956399	17.0897107588653	1.07879247618191	0.109417364938938	0.553891709303911	0.621647059860064
"ABCC9"	2063.3549447645	2116.25896057467	1925.17281391704	0.984078976502559	-0.023153992293962	0.814763651564652	0.860139947361256
"ABCD1"	1730.72170329439	1767.54882809925	1634.53145193841	0.895532058479565	-0.159183015795465	0.0065869977914118	0.0115575660327447
"ABCD2"	126.179330175636	130.405107596975	115.141851836315	1.02238976204883	0.0319452946884958	0.774381099265681	0.824897445536877
"ABCD3"	4160.01443864795	4755.08121350433	2605.73554909769	1.54351126390362	0.626216011180179	6.82058653357879e-31	2.90392720895616e-29
"ABCD4"	3039.30554785431	3212.82471797494	2586.08383485266	1.04746997906655	0.0669088962659574	0.152783815315284	0.200565753251811
"ABCE1"	3562.66076782509	3839.77584786465	2838.85272294563	1.16230667456096	0.216990773987303	6.17256007985924e-07	1.9622853232766e-06
"ABCF1"	3995.81647827926	4280.68341992952	3251.76103367038	1.11498673412089	0.15702654536364	0.000301654718709438	0.000663585334315973
"ABCF2"	3142.14498904582	3253.88520548593	2850.28621476196	0.970791697917747	-0.0427663240828123	0.339489304143188	0.406926795257565
"ABCF3"	3197.91534491901	3237.86961878247	3093.55716691744	0.888426354611468	-0.170675904722731	2.5405514474133e-06	7.45301744962661e-06
"ABCG1"	4567.34993236445	5029.44026868135	3360.39756138747	1.23554853010582	0.30515167822474	8.32596551800392e-06	2.28558855381145e-05
"ABCG2"	1357.0783443672	1558.80353208309	830.184197348072	1.61155865179407	0.68845669544843	1.19583666038744e-08	4.70694275037303e-08
"ABCG4"	35.8642734581752	32.8489973376513	43.7399946684988	0.633721267381839	-0.658079662389427	1.61869626952257e-16	1.57580663173474e-15
"ABCG5"	29.1969797269682	32.9182174972777	19.477328834369	1.41995345325434	0.50584363827941	0.00118523537584182	0.00237105389331998
"ABCG8"	16.1669416028459	20.5352254198266	4.75724506595631	4.05529652343384	2.01980740821493	8.45955881286159e-09	3.39328176255461e-08
"ABHD1"	97.307144574017	107.857977740734	69.7489982430393	1.16991339744583	0.226401738612371	0.0358155369026039	0.0546336421106687
"ABHD10"	2693.14009478313	2808.96369871532	2390.61575615427	0.926348072783418	-0.110373710771704	0.104899748978848	0.143626348416656
"ABHD11"	1729.41569631874	1617.52504115404	2021.66740756982	0.659477954258333	-0.600603662573212	1.2488484320927e-14	9.95325264597635e-14
"ABHD12"	4880.72773167314	4738.48237337318	5252.26411529244	0.726962143305658	-0.460047857409931	1.29447924099068e-18	1.58933646518412e-17
"ABHD12B"	45.9347774793859	48.6089287672802	38.9500539662293	1.09475225253705	0.130604418249744	0.150229166075625	0.197562974264511
"ABHD13"	1229.32770229568	1326.82693224647	974.66553451376	1.16522771211978	0.220611918007274	2.97975149807118e-06	8.66953101335058e-06
"ABHD14A"	651.889203031184	593.569283158583	804.217351952157	0.595056504712689	-0.748901426133566	1.19844426412448e-29	4.48424022508907e-28
"ABHD14A.ACY1"	19.6428895597033	19.8169046826017	19.1883724476551	0.922109472151499	-0.116990058381607	0.277958715729117	0.342185034512163
"ABHD14B"	4509.33753938538	4463.18537762176	4629.88423055902	0.780686124310657	-0.357185467029766	7.43873214443209e-11	3.81972867597485e-10
"ABHD15"	1556.29437169688	1699.24197157784	1182.92377499286	1.2342703233101	0.303658400474844	2.05229915633247e-10	9.9341052019617e-10
"ABHD16A"	329.916252790865	345.228720020522	289.921002564149	1.02427627179303	0.0346048971623065	0.485618905546988	0.555104356098168
"ABHD16B"	0	0	0	1	0	1	1
"ABHD17A"	2151.07778363441	2067.90732740545	2368.31404990406	0.716014200697146	-0.48193989416852	1.51101509593845e-21	2.4873633117756e-20
"ABHD17B"	1011.958530489	1100.11204951639	781.706801686133	1.23382987072019	0.303143479098879	8.31486027659634e-09	3.33688651600336e-08
"ABHD17C"	483.219196395063	465.789497876516	528.744528346491	0.70088574503199	-0.51274881257774	9.10188189609577e-11	4.61651332107028e-10
"ABHD18"	793.147392065025	833.884966972876	686.743278499741	1.00493558155318	0.00710302463564808	0.886416976659056	0.921743683669678
"ABHD2"	8747.6923992493	9297.51588325147	7311.58628431827	0.995093742278446	-0.00709565450760093	0.938762127673085	0.965393958045466
"ABHD3"	737.653899176043	658.899554471439	943.355545792545	0.537861869989458	-0.894692377621847	5.83641671156144e-27	1.67360989771832e-25
"ABHD4"	2662.07063976297	2641.52425583165	2715.73656794179	0.818156701638912	-0.289550905722644	2.69255610682401e-08	1.01825451530117e-07
"ABHD5"	609.944685258874	644.502807074271	519.680934248508	1.07027401864079	0.0979802122553482	0.0755102588166673	0.107226325616497
"ABHD6"	1972.910550038	2289.33787529531	1146.4212676495	1.59178915175004	0.670649249279689	2.97455757986232e-18	3.49385203265869e-17
"ABHD8"	663.086863330456	680.317208829799	618.082229563515	0.897417830345937	-0.156148246402285	0.00679181951459643	0.0118870240962834
"ABI1"	3740.62530839999	4006.74887842287	3045.52643147454	1.13414484660231	0.181604904945108	9.7427445536141e-07	3.01820947466628e-06
"ABI2"	4163.38993068076	4455.41275433272	3400.6437495003	1.13913339981357	0.18793670576436	2.20599734523771e-05	5.71068667597827e-05
"ABI3"	1774.34926194189	1837.35736155801	1609.77586742217	0.931513633290927	-0.102351210811938	0.100809818907486	0.138601977745689
"ABI3BP"	5687.83501572164	6308.6724481464	4066.2447071495	1.3199276498176	0.400458852227656	0.00226746616023249	0.00432468958213055
"ABL1"	5534.85345070974	5744.18147753196	4988.10114184572	0.99226850759643	-0.011197528548042	0.807411737962899	0.853856550320468
"ABL2"	3448.73824274278	3542.00773972759	3205.12388494662	0.943651923186994	-0.0836732917577895	0.178820078705857	0.231248059374932
"ABLIM1"	10149.296917725	11436.977998504	6785.95081121266	1.41187628675697	0.497613680463555	1.25410233565888e-16	1.240173513609e-15
"ABLIM2"	397.342343247706	393.813508457439	406.559449043179	0.824674108205362	-0.2781039820287	0.00325836883732426	0.00604842770811833
"ABLIM3"	8089.68352453537	9333.44532977025	4841.05194369799	1.57521767217932	0.655551201866607	5.63267561450935e-11	2.92807914535628e-10
"ABO"	2113.88921731294	2377.33429814756	1425.78639423745	1.37985468750399	0.464516344789193	0.00671188732713901	0.011759781904114
"ABR"	5132.32674409341	5271.31068090523	4769.30899868943	0.942341256018359	-0.0856784881176685	0.209477303748106	0.266111659145948
"ABRA"	6.76570131894473	6.12509760309896	8.43891997973592	0.577287468123531	-0.792638187525853	2.70928565725552e-07	9.01961420502259e-07
"ABRACL"	1096.72338889904	1113.55647480308	1052.75637347804	0.923524287933877	-0.114778191480416	0.114909351206174	0.155723171426831
"ABRAXAS1"	853.668414185352	972.234008486958	543.982160412499	1.45940991639669	0.545385161728338	4.88208410444223e-13	3.22511031172414e-12
"ABRAXAS2"	1367.02198143926	1495.58377906786	1031.22624136455	1.23383659813783	0.303151345325697	6.38331610622991e-15	5.23629387113601e-14
"ABT1"	1504.41373959837	1541.75304407866	1406.88570550808	0.935202953545577	-0.0966486087102354	0.00730440290270179	0.0126994165631637
"ABTB1"	2075.24424496369	2024.73108141908	2207.18161243094	0.742476873093804	-0.429582005798884	6.00702049420589e-16	5.50722555342528e-15
"ABTB2"	907.58467717893	939.976568484043	822.97899093423	0.964365250215975	-0.052348428853936	0.666051365147886	0.727577535671331
"ACAA1"	2958.25250429638	3108.35204685941	2566.20146028845	1.02107881259391	0.0300942258143291	0.586778474526898	0.653207741937403
"ACAA2"	14699.1575621413	17604.4509098092	7110.70478838195	1.99315809161916	0.9950561451742	1.40422123104785e-34	8.17598595528482e-33
"ACACA"	1979.4094294481	2026.55283638278	1856.27366506647	0.946936801004653	-0.0786599521078539	0.180317900093784	0.232975081595591
"ACACB"	2800.31487759769	2842.29915224565	2690.65445874108	0.84765937013464	-0.23844345715465	0.00220019755190914	0.00420592536251178
"ACAD10"	2323.05501440913	2520.36361415114	1807.69673150089	1.13652458709246	0.184628895147991	0.00346900323734271	0.00640504071582629
"ACAD11"	594.226766344377	755.063300642524	174.131340938768	3.55771309811437	1.83095017316366	3.81417730292339e-55	1.14877369731011e-52
"ACAD8"	1504.36751255265	1606.25880638748	1238.23353611838	1.06625932523479	0.0925583590452383	0.0696723965797979	0.0997024745988239
"ACAD9"	2739.1394831087	2871.47787630824	2393.4795008711	0.992802960241998	-0.0104206777268246	0.803351609281315	0.85033694290294
"ACADL"	2714.82457550919	3172.60774489874	1519.12226740214	1.60662533845784	0.684033534882134	6.09966731738402e-08	2.21242170494946e-07
"ACADM"	4832.0999612741	5798.04862310411	2309.09972515094	2.12561017987957	1.08787704224977	1.05090349201102e-52	2.6987201674843e-50
"ACADS"	3449.98401765436	3617.6369400329	3012.0845935313	0.847478564292563	-0.238751216998165	0.00492102121130594	0.00884304901819532
