"baseMean"	"baseMeanA"	"baseMeanB"	"foldChange"	"log2FoldChange"	"pval"	"FDR"
"AARD"	51.9860140487191	51.1636177930234	54.3683524084724	0.939344233646836	-0.0902741476928488	0.619366699247731	0.720178732893935
"AARS"	8573.79405480107	8509.34196619494	8760.50050195373	0.914035477947891	-0.129677930844577	0.00944409853548213	0.021262294930936
"AARS2"	1274.78377176004	1284.50486527214	1246.62346118927	0.968143062445777	-0.0467078446697398	0.277209709236205	0.382144322005224
"AARSD1"	284.238257692176	288.428764281649	272.099091778228	0.99198559206963	-0.0116089283081222	0.846719474681412	0.902214230780516
"AASDH"	671.010835420769	703.378346691722	577.247806739042	1.15008717203785	0.201743215865683	5.93789513319078e-06	2.65167288430024e-05
"AASDHPPT"	3054.58929477665	3135.62460236365	2819.84415771906	1.04369568841543	0.061701124923322	0.148188604280865	0.228984620600202
"AASS"	626.529377040722	692.285399748595	436.045660466326	1.44677957022276	0.532845131150001	2.91480252615332e-10	2.94449368232035e-09
"AATBC"	44.5511363026242	45.1579506307983	42.7933011456119	0.954928150676758	-0.0665359068298941	0.556069258411324	0.662007887380572
"AATF"	3636.88465933608	3699.40207758971	3455.78261439501	0.995128711037702	-0.00704495740538883	0.869428296125558	0.918922654548094
"AATK"	366.418349116937	404.320975706892	256.621057804763	1.39244506327194	0.477620409426279	1.16905353573627e-07	7.22946262555693e-07
"ABALON"	46.4108453794321	45.7886393447418	48.2132676227809	0.936225919524423	-0.0950713881031281	0.239858900781676	0.3410021995029
"ABAT"	1556.75161306686	1614.5345368238	1389.36457202493	0.998332522909608	-0.00240766885377096	0.983540404485305	1
"ABCA1"	7663.0042892791	7616.11290497079	7798.8404422357	0.9406702315557	-0.0882390453465909	0.27489883196995	0.379874434944838
"ABCA10"	109.593612690437	111.195913188708	104.952027913698	0.933590411716712	-0.0991383507227619	0.381931123595376	0.494669340158887
"ABCA11P"	59.1264266639149	57.709286245296	63.2316350194379	0.84398553529567	-0.244709821471524	0.00126134088339704	0.00350994321790283
"ABCA12"	572.717337782186	584.851185851996	537.56769853234	0.976117342417501	-0.0348735053492202	0.817025009976136	0.879191131550343
"ABCA13"	21.4441713011449	19.5924105523153	26.808398867199	0.682360201441176	-0.551394590754374	0.0112192024529295	0.0247516425250197
"ABCA17P"	146.662290231399	118.656570651173	227.789969967771	0.502550936065915	-0.992658266783807	2.48588654008766e-12	3.61847780620397e-11
"ABCA2"	4931.19829119131	4969.45321902705	4820.38044468302	0.940946403601845	-0.0878155456423233	0.135466971095306	0.21294150946141
"ABCA3"	4270.95156511044	3928.67877832008	5262.45606652697	0.691938557473425	-0.53128415928535	2.63910329396803e-16	7.45180138421805e-15
"ABCA4"	105.864823554114	127.719582156486	42.5554037932746	2.90897900999743	1.54051288657852	4.21741034071802e-14	8.38532540115377e-13
"ABCA5"	1804.4326324876	1860.52269682991	1641.94950959122	1.05208600318069	0.0732526431195767	0.29860155732532	0.405651163409539
"ABCA6"	257.287648362228	233.858195027195	325.158683816884	0.648053227104714	-0.625815782817004	4.99660142618441e-05	0.000186987403579069
"ABCA7"	766.625943323819	715.588546776922	914.472369828717	0.727409234158695	-0.459160854562081	3.82503148670161e-08	2.59642371033869e-07
"ABCA8"	454.838774485603	496.955279190431	332.83461403114	1.34860019516568	0.431462711561473	0.00346132375325567	0.00869823385706895
"ABCA9"	140.560490835196	141.112620039351	138.961068934271	0.876760590345488	-0.189745143065799	0.127074104833529	0.202066214412643
"ABCA9.AS1"	1.83864957907374	1.83574813436175	1.84705455780291	0.907588738165311	-0.139889387478985	0.462185325250123	0.574136829512806
"ABCB1"	2544.25565188276	2591.51360976491	2407.35759928762	0.993619992501302	-0.00923389275377972	0.947180902052769	0.976594593439213
"ABCB10"	1433.83612540971	1488.05458284682	1276.77472092918	1.1161970795278	0.158591776768532	0.00198716584992799	0.00528380360488755
"ABCB11"	7.62422030237977	2.15316340031317	23.4729168837632	0.0887075330525178	-3.49479956623998	8.21860192169992e-43	2.8643001783113e-40
"ABCB4"	391.979075206059	389.952347530355	397.850151409488	0.875306556438143	-0.192139717945934	0.165603599657601	0.250982507128461
"ABCB5"	121.496090769249	152.255495909577	32.3914647675069	4.34249917766635	2.11852557573433	2.40392682317885e-08	1.69057938248116e-07
"ABCB6"	692.277824322318	692.636583279238	691.238562264576	0.911769208572776	-0.133259406225866	0.097058037767408	0.161159993247166
